contract_id,idweb,notice_id,buyer_key,buyer_key_type,buyer_name_raw,buyer_name_normalized,buyer_siren_clean,buyer_siret_clean,buyer_siren_enriched,segment,cpv_clean,cpv_div2,cpv_class4,cpv_category5,cpv_is_missing,cpv_is_generic,objet,objet_clean,source_date,source_date_source,declared_duration_months,duration_imputed_flag,estimated_end_date,recurrence_window_close,eligible_for_linkage,censoring_date,censoring_duration_months,amount_clean,type_procedure,type_marche,raw_trace_id
BOAMP:18-146220,18-146220,18-146220,NAME:spr pays loire,NAME,SPR Pays de la Loire,spr pays loire,,,,Unknown,45212313,45,4521,45212,False,False,Travaux de création d'un Musée de France dans la Fannerie de l'abbaye de Fontevraud à Fontevraud l'Abbaye (49),travaux de creation d un musee de france dans la fannerie de l abbaye de fontevraud a fontevraud l abbaye 49,2018-10-20,publication_date,3.0,False,2019-01-20,2019-07-20,True,2026-07-09,92.61,,OUVERT,TRAVAUX,BOAMP:18-146220
BOAMP:18-146989,18-146989,18-146989,SIREN:244400404,SIREN_ENRICHED,METROPOLE NANTES METROPOLE,metropole nantes metropole,,,244400404,Software & Applications,48000000,48,4800,48000,False,True,acquisition d'une solution de gestion des données d'autosurveillance assainissement et milieux aquatiques,acquisition d une solution de gestion des donnees d autosurveillance assainissement et milieux aquatiques,2018-10-22,publication_date,48.0,True,2022-10-22,2023-04-22,True,2026-07-09,92.54,,PROCEDURE_ADAPTE,SERVICES,BOAMP:18-146989
BOAMP:18-148384,18-148384,18-148384,NAME:ccir pays loire,NAME,CCIR Pays de la Loire,ccir pays loire,,,,IT Services & Consulting,72610000,72,7261,72610,False,False,Marché de prestations de services informatiques pour l'externalisation de la hot line informatique,marche de prestations de services informatiques pour l externalisation de la hot line informatique,2018-12-26,linked_attribution_date,48.0,False,2022-12-26,2023-06-26,True,2026-07-09,90.41,,OUVERT,SERVICES,BOAMP:18-148384
BOAMP:18-149889,18-149889,18-149889,SIREN:191700327,SIREN_ENRICHED,Université de La Rochelle,universite rochelle,,,191700327,Software & Applications,48461000,48,4846,48461,False,False,Acquisition d'un porosimètre à mercure,acquisition d un porosimetre a mercure,2018-10-26,publication_date,48.0,False,2022-10-26,2023-04-26,True,2026-07-09,92.41,,OUVERT,FOURNITURES,BOAMP:18-149889
BOAMP:18-149893,18-149893,18-149893,SIREN:935367433,SIREN_ENRICHED,Conseil départemental Loire-Atlantique,conseil departemental loire atlantique,,,935367433,IT Maintenance & Support,72611000,72,7261,72611,False,False,Assistance technique et support informatique pour le Département de Loire-Atlantique,assistance technique et support informatique pour le departement de loire atlantique,2018-10-26,publication_date,12.0,False,2019-10-26,2020-04-26,True,2026-07-09,92.41,9600000.0,NEGOCIE,SERVICES,BOAMP:18-149893
BOAMP:18-150422,18-150422,18-150422,SIREN:234400034,SIREN_ENRICHED,Conseil régional des Pays de la Loire,conseil regional pays loire,,,234400034,Digital Workplace & Collaboration,72212450,72,7221,72212,False,False,LOT 1 - ACCORD-CADRE RELATIF A DIFFERENTES ACTIONS D'ACCOMPAGNEMENT DE LA DIRECTION,lot 1 accord cadre relatif a differentes actions d accompagnement de la direction,2018-10-27,publication_date,24.0,False,2020-10-27,2021-04-27,True,2026-07-09,92.38,,OUVERT,SERVICES,BOAMP:18-150422
BOAMP:18-150889,18-150889,18-150889,SIREN:228500013,SIREN_ENRICHED,Département de la Vendée,departement vendee,,,228500013,Software & Applications,48822000,48,4882,48822,False,False,"Prestations de maintenance, fourniture et prestations associées pour les matériels de stockage principal",prestations de maintenance fourniture et prestations associees pour les materiels de stockage principal,2019-02-25,linked_attribution_date,48.0,True,2023-02-25,2023-08-25,True,2026-07-09,88.4,,OUVERT,SERVICES,BOAMP:18-150889
BOAMP:18-151695,18-151695,18-151695,NAME:agce enst fr etranger,NAME,AGCE POUR L ENST FR A L ETRANGER,agce enst fr etranger,,,,IT Services & Consulting,72210000,72,7221,72210,False,False,MISE A DISPOSITION D'UNE SOLUTION LOGICIELLE INFORMATIQUE DE GESTION BUDGETAIRE ET COMPTABLE ET SERVICES ASSOCIES POUR L'AEFE,mise a disposition d une solution logicielle informatique de gestion budgetaire et comptable et services associes pour l aefe,2018-10-28,publication_date,24.0,False,2020-10-28,2021-04-28,True,2026-07-09,92.35,700000.0,NEGOCIE,SERVICES,BOAMP:18-151695
BOAMP:18-152399,18-152399,18-152399,SIREN:227200029,SIREN_ENRICHED,DEPARTEMENT DE LA SARTHE,departement sarthe,,,227200029,Cybersecurity,35100000,35,3510,35100,False,False,Fourniture Et Controle Annuel Des Equipements De Securite Incendie Du Departement De La Sarthe,fourniture et controle annuel des equipements de securite incendie du departement de la sarthe,2019-02-25,linked_attribution_date,48.0,False,2023-02-25,2023-08-25,True,2026-07-09,88.4,400000.0,OUVERT,FOURNITURES,BOAMP:18-152399
BOAMP:18-153394,18-153394,18-153394,SIREN:214402158,SIREN_ENRICHED,COMMUNE DE VERTOU,commune vertou,,,214402158,Telecom & Networks,32321300,32,3232,32321,False,False,"Location et installation de matériel son, lumière, vidéo et d'équipements scéniques",location et installation de materiel son lumiere video et d equipements sceniques,2018-10-31,publication_date,48.0,True,2022-10-31,2023-04-30,True,2026-07-09,92.25,,PROCEDURE_ADAPTE,SERVICES,BOAMP:18-153394
BOAMP:18-153265,18-153265,18-153265,NAME:semitan,NAME,SEMITAN,semitan,,,,Software & Applications,48900000,48,4890,48900,False,False,Covoiturage urbain associé à Libertan,covoiturage urbain associe a libertan,2019-05-17,linked_attribution_date,24.0,False,2021-05-17,2021-11-17,True,2026-07-09,85.74,,NEGOCIE,SERVICES,BOAMP:18-153265
BOAMP:18-154720,18-154720,18-154720,SIREN:247200348,SIREN_ENRICHED,Communauté de communes Pays Fléchois,communaute communes pays flechois,,,247200348,Unknown,45000000,45,4500,45000,False,True,CONSTRUCTION D'UNE MAISON DE SANTE PLURIDISCIPLINAIRE - RUE DE L'ARGANCE - VILLAINES SOUS MALICORNE,construction d une maison de sante pluridisciplinaire rue de l argance villaines sous malicorne,2018-11-05,publication_date,48.0,True,2022-11-05,2023-05-05,True,2026-07-09,92.08,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:18-154720
BOAMP:18-154770,18-154770,18-154770,SIREN:227200029,SIREN_ENRICHED,DEPARTEMENT DE LA SARTHE,departement sarthe,,,227200029,Telecom & Networks,32330000,32,3233,32330,False,False,"FOURNITURE, LIVRAISON, INSTALLATION ET REPARATION D'APPAREILS DE RECEPTION, D'ENREGISTREMENT OU DE REPRODUCTION DU SON ET/OU DE L'IMAGE POUR LES BESOINS DES SERVICES DU DÉPARTEMENT DE L",fourniture livraison installation et reparation d appareils de reception d enregistrement ou de reproduction du son et ou de l image pour les besoins des services du departement de l,2018-11-05,publication_date,48.0,False,2022-11-05,2023-05-05,True,2026-07-09,92.08,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:18-154770
BOAMP:18-154990,18-154990,18-154990,SIREN:225300011,SIREN_ENRICHED,Conseil départemental de la Mayenne,conseil departemental mayenne,,,225300011,Software & Applications,48613000,48,4861,48613,False,False,"acquisition, mise en oeuvre et maintenance d'une ged pour les dossiers individuels",acquisition mise en oeuvre et maintenance d une ged pour les dossiers individuels,2018-11-10,publication_date,48.0,False,2022-11-10,2023-05-10,True,2026-07-09,91.92,600000.0,DIALOGUE_COMPETITIF,SERVICES,BOAMP:18-154990
BOAMP:18-157794,18-157794,18-157794,NAME:communaute communes pays redon,NAME,COMMUNAUTE COMMUNES PAYS DE REDON,communaute communes pays redon,,,,Software & Applications,48000000,48,4800,48000,False,True,Acquisition et maintenance d'un logiciel de gestion des transports,acquisition et maintenance d un logiciel de gestion des transports,2018-11-12,publication_date,48.0,True,2022-11-12,2023-05-12,True,2026-07-09,91.85,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:18-157794
BOAMP:18-158821,18-158821,18-158821,NAME:mindef sga dcsid esid bordeaux,NAME,MINDEF/SGA/DCSID/ESID Bordeaux,mindef sga dcsid esid bordeaux,,,,Data & AI,45432000,45,4543,45432,False,False,Rochefort 17 - Base aérienne 721 - Réhabilitation salle cinéma - 6 lots,rochefort 17 base aerienne 721 rehabilitation salle cinema 6 lots,2018-11-13,publication_date,48.0,True,2022-11-13,2023-05-13,True,2026-07-09,91.82,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:18-158821
BOAMP:18-159087,18-159087,18-159087,SIREN:194909701,SIREN_ENRICHED,Université d'Angers,universite angers,,,194909701,Cloud & Infrastructure,,,,,True,False,La présente consultation a pour objet la construction neuve d'un datacenter sur le site du campus de Belle Beille de l'Université d'Angers (CPER 2015-2020),la presente consultation a pour objet la construction neuve d un datacenter sur le site du campus de belle beille de l universite d angers cper 2015 2020,2018-11-14,publication_date,11.0,False,2019-10-14,2020-04-14,True,2026-07-09,91.79,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:18-159087
BOAMP:18-159101,18-159101,18-159101,SIREN:264400136,SIREN_ENRICHED,CHU de Nantes,chu nantes,,,264400136,Software & Applications,48180000,48,4818,48180,False,False,"Fourniture, installation, paramétrage, intégration, déploiement et maintenance d'une solution d'automatisation de la prise en charge d'un patient dans le service d'odontologie du C",fourniture installation parametrage integration deploiement et maintenance d une solution d automatisation de la prise en charge d un patient dans le service d odontologie du c,2018-11-14,publication_date,48.0,True,2022-11-14,2023-05-14,True,2026-07-09,91.79,,PROCEDURE_ADAPTE,SERVICES,BOAMP:18-159101
BOAMP:18-158087,18-158087,18-158087,NAME:sm megalis,NAME,SM Mégalis,sm megalis,,,,Telecom & Networks,32412100,32,3241,32412,False,False,"Fourniture, migration, exploitation et maintenance du réseau de télécommunications à très haut débit GIGALIS des Pays de la Loire",fourniture migration exploitation et maintenance du reseau de telecommunications a tres haut debit gigalis des pays de la loire,2018-11-15,publication_date,36.0,False,2021-11-15,2022-05-15,True,2026-07-09,91.75,,OUVERT,FOURNITURES,BOAMP:18-158087
BOAMP:18-160377,18-160377,18-160377,SIREN:287200265,SIREN_ENRICHED,SDIS de la Sarthe,sdis sarthe,,,287200265,Software & Applications,48810000,48,4881,48810,False,False,FOURNITURE D'UN LOGICIEL DE GESTION DES POINTS D'EAU INCENDIE,fourniture d un logiciel de gestion des points d eau incendie,2019-03-29,linked_attribution_date,48.0,True,2023-03-29,2023-09-29,True,2026-07-09,87.35,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:18-160377
BOAMP:18-163164,18-163164,18-163164,NAME:sisto,NAME,SISTO,sisto,,,,Data & AI,44115000,44,4411,44115,False,False,Travaux de réhabilitation des déchèteries du Lion d'Angers et de Sainte Gemmes d'Andigné,travaux de rehabilitation des decheteries du lion d angers et de sainte gemmes d andigne,2018-11-22,publication_date,48.0,True,2022-11-22,2023-05-22,True,2026-07-09,91.52,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:18-163164
BOAMP:18-165012,18-165012,18-165012,NAME:ch mans,NAME,CH LE MANS,ch mans,,,,Telecom & Networks,32400000,32,3240,32400,False,False,Fourniture de liens d'interconnexion dans le cadre du GHT72,fourniture de liens d interconnexion dans le cadre du ght72,2018-11-26,publication_date,12.0,False,2019-11-26,2020-05-26,True,2026-07-09,91.39,,PROCEDURE_ADAPTE,FOURNITURES,BOAMP:18-165012
BOAMP:18-167367,18-167367,18-167367,SIREN:254901309,SIREN_ENRICHED,SI ENERGIES DE MAINE ET LOIRE,si energies maine loire,,,254901309,Software & Applications,48810000,48,4881,48810,False,False,Le présent marché a pour objet de mettre à disposition un outil informatique pour faciliter la gestion des DT-DICT et ATU des réseaux d'éclairage public concernant la prévention et l'endomma,le present marche a pour objet de mettre a disposition un outil informatique pour faciliter la gestion des dt dict et atu des reseaux d eclairage public concernant la prevention et l endomma,2018-11-30,publication_date,48.0,False,2022-11-30,2023-05-30,True,2026-07-09,91.26,160000.0,PROCEDURE_ADAPTE,SERVICES,BOAMP:18-167367
BOAMP:18-166821,18-166821,18-166821,NAME:cnieg,NAME,CNIEG,cnieg,,,,Digital Workplace & Collaboration,72212900,72,7221,72212,False,False,assistance à la réalisation d'applicatifs pour les SI,assistance a la realisation d applicatifs pour les si,2019-03-08,linked_attribution_date,12.0,False,2020-03-08,2020-09-08,True,2026-07-09,88.04,3900000.0,OUVERT,SERVICES,BOAMP:18-166821
BOAMP:18-167431,18-167431,18-167431,NAME:cnieg,NAME,CNIEG,cnieg,,,,IT Maintenance & Support,72611000,72,7261,72611,False,False,"PRESTATION DE MISE EN PLACE ET D'EXPLOITATION D'UN CENTRE D'APPELS ET DE TRAITEMENT DES SERVICES INFORMATIQUES,TELECOMS ET DE REPROGRAPHIE",prestation de mise en place et d exploitation d un centre d appels et de traitement des services informatiques telecoms et de reprographie,2019-03-08,linked_attribution_date,24.0,False,2021-03-08,2021-09-08,True,2026-07-09,88.04,450000.0,OUVERT,SERVICES,BOAMP:18-167431
BOAMP:18-168544,18-168544,18-168544,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,Cybersecurity,35120000,35,3512,35120,False,False,prestation de télésurveillance électronique pour des installations provisoires sur les sites de la ville de nantes et de nantes métropole,prestation de telesurveillance electronique pour des installations provisoires sur les sites de la ville de nantes et de nantes metropole,2019-03-19,linked_attribution_date,12.0,False,2020-03-19,2020-09-19,True,2026-07-09,87.68,,OUVERT,SERVICES,BOAMP:18-168544
BOAMP:18-169881,18-169881,18-169881,SIREN:535164412,SIREN_ENRICHED,Loire Océan Métropole Aménagement,loire ocean metropole amenagement,,,535164412,Unknown,45111291,45,4511,45111,False,False,travaux d'aménagement de la phase 1 de la zac,travaux d amenagement de la phase 1 de la zac,2018-12-06,publication_date,35.0,False,2021-11-06,2022-05-06,True,2026-07-09,91.06,,PROCEDURE_ADAPTE,TRAVAUX,BOAMP:18-169881
BOAMP:18-170789,18-170789,18-170789,NAME:ctre hosp universitaire angers,NAME,CTRE HOSP UNIVERSITAIRE ANGERS,ctre hosp universitaire angers,,,,Telecom & Networks,32323500,32,3232,32323,False,False,"La fourniture, les prestations et le paramétrage d'un nouveau système de Vidéo protection pour le CHU d'Angers",la fourniture les prestations et le parametrage d un nouveau systeme de video protection pour le chu d angers,2019-04-19,linked_attribution_date,48.0,False,2023-04-19,2023-10-19,True,2026-07-09,86.66,,OUVERT,SERVICES,BOAMP:18-170789
BOAMP:18-171623,18-171623,18-171623,NAME:ch mans,NAME,CH LE MANS,ch mans,,,,Telecom & Networks,32400000,32,3240,32400,False,False,Fourniture de liens d'interconnexion dans le cadre du GHT72,fourniture de liens d interconnexion dans le cadre du ght72,2018-12-10,publication_date,48.0,True,2022-12-10,2023-06-10,True,2026-07-09,90.93,,PROCEDURE_ADAPTE,,BOAMP:18-171623
BOAMP:18-173792,18-173792,18-173792,SIREN:254901309,SIREN_ENRICHED,SI ENERGIES DE MAINE ET LOIRE,si energies maine loire,,,254901309,Software & Applications,48810000,48,4881,48810,False,False,Le présent marché a pour objet de mettre à disposition un outil informatique pour faciliter la gestion des DT-DICT et ATU des réseaux d'éclairage public concernant la prévention et l'endomma,le present marche a pour objet de mettre a disposition un outil informatique pour faciliter la gestion des dt dict et atu des reseaux d eclairage public concernant la prevention et l endomma,2018-12-13,publication_date,48.0,True,2022-12-13,2023-06-13,True,2026-07-09,90.83,,PROCEDURE_ADAPTE,,BOAMP:18-173792
BOAMP:18-173960,18-173960,18-173960,NAME:cnieg,NAME,CNIEG,cnieg,,,,IT Services & Consulting,72610000,72,7261,72610,False,False,"CEGID ETAFI Assistance, maintien en conditions opérationnelles et évolutions",cegid etafi assistance maintien en conditions operationnelles et evolutions,2018-12-15,publication_date,24.0,False,2020-12-15,2021-06-15,True,2026-07-09,90.77,,OUVERT,SERVICES,BOAMP:18-173960
BOAMP:18-174875,18-174875,18-174875,SIREN:794304097,SIREN_ENRICHED,Nantes Métropole,nantes metropole,,,794304097,IT Services & Consulting,72810000,72,7281,72810,False,False,assistance à la mise en oeuvre du système de management de la sécurité de l'information.,assistance a la mise en oeuvre du systeme de management de la securite de l information,2018-12-18,publication_date,48.0,False,2022-12-18,2023-06-18,True,2026-07-09,90.67,,PROCEDURE_ADAPTE,SERVICES,BOAMP:18-174875
BOAMP:18-177619,18-177619,18-177619,SIREN:217500016,SIREN_ENRICHED,Ville du Mans,ville mans,,,217500016,IT Services & Consulting,72267000,72,7226,72267,False,False,Maintenance du logiciel AppVision - année 2019 renouvelable en 2020 - 2021 - 2022,maintenance du logiciel appvision annee 2019 renouvelable en 2020 2021 2022,2019-02-27,linked_attribution_date,9.0,False,2019-11-27,2020-05-27,True,2026-07-09,88.34,,PROCEDURE_ADAPTE,SERVICES,BOAMP:18-177619
BOAMP:18-175843,18-175843,18-175843,NAME:gie epl vendee,NAME,GIE des EPL de Vendée,gie epl vendee,,,,IT Services & Consulting,72500000,72,7250,72500,False,False,Mise à disposition de solutions en ligne de gestion des Ressources Humaines et prestations associées,mise a disposition de solutions en ligne de gestion des ressources humaines et prestations associees,2019-03-20,linked_attribution_date,12.0,False,2020-03-20,2020-09-20,True,2026-07-09,87.65,,OUVERT,SERVICES,BOAMP:18-175843
